task_id,layer,difficulty,system,model_id,seed,passed,score,failure_mode,rubric_json,notes,n_turns,wallclock_s,adapter_error,started_at,trajectory
C01_visium_spatial_domain,C,hard,deepseek_baseline,deepseek-v4-flash,1,True,1.0,none,"{""spatial_obsm"": true, ""ground_truth_loaded"": true, ""spatial_domain"": true, ""n_domains"": true, ""spatial_silhouette"": true, ""ari_vs_ground_truth"": true}","spatial_silhouette: spatial silhouette=0.094 | ari_vs_ground_truth: ARI(['spatial_domain', 'clusters', 'leiden', 'spatial_clusters'] vs ground_truth_layer) = 0.419",44,2188.794282913208,,2026-04-28T09:40:16.470448Z,trajectories/deepseek_v4flash_canonical/C01_visium_spatial_domain__deepseek_baseline__deepseek_v4_flash__seed1.json
C01_visium_spatial_domain,C,hard,deepseek_baseline,deepseek-v4-flash,2,True,1.0,none,"{""spatial_obsm"": true, ""ground_truth_loaded"": true, ""spatial_domain"": true, ""n_domains"": true, ""spatial_silhouette"": true, ""ari_vs_ground_truth"": true}","spatial_silhouette: spatial silhouette=0.231 | ari_vs_ground_truth: ARI(['spatial_domain', 'clusters', 'leiden', 'spatial_clusters'] vs ground_truth_layer) = 0.347",48,2772.269119977951,,2026-04-28T23:07:45.011438Z,trajectories/deepseek_v4flash_canonical/C01_visium_spatial_domain__deepseek_baseline__deepseek_v4_flash__seed2.json
C01_visium_spatial_domain,C,hard,deepseek_omicverse,deepseek-v4-flash,0,False,0.8333333333333334,wrong_tool_choice,"{""spatial_obsm"": true, ""ground_truth_loaded"": true, ""spatial_domain"": true, ""n_domains"": false, ""spatial_silhouette"": true, ""ari_vs_ground_truth"": true}","n_domains: obs['spatial_domain'].nunique()=15 not in [4,12] | spatial_silhouette: spatial silhouette=0.069 | ari_vs_ground_truth: ARI(['spatial_domain', 'clusters', 'leiden', 'spatial_clusters'] vs ground_truth_layer) = 0.274",21,999.668126821518,,2026-04-27T07:47:39.126345Z,trajectories/deepseek_v4flash_canonical/C01_visium_spatial_domain__deepseek_omicverse__deepseek_v4_flash__seed0.json
C01_visium_spatial_domain,C,hard,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""spatial_obsm"": true, ""ground_truth_loaded"": true, ""spatial_domain"": true, ""n_domains"": true, ""spatial_silhouette"": true, ""ari_vs_ground_truth"": true}","spatial_silhouette: spatial silhouette=0.114 | ari_vs_ground_truth: ARI(['spatial_domain', 'clusters', 'leiden', 'spatial_clusters'] vs ground_truth_layer) = 0.379",50,8811.660072565079,,2026-04-28T12:07:09.500286Z,trajectories/deepseek_v4flash_canonical/C01_visium_spatial_domain__deepseek_omicverse__deepseek_v4_flash__seed1.json
C01_visium_spatial_domain,C,hard,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""spatial_obsm"": true, ""ground_truth_loaded"": true, ""spatial_domain"": true, ""n_domains"": true, ""spatial_silhouette"": true, ""ari_vs_ground_truth"": true}","spatial_silhouette: spatial silhouette=0.160 | ari_vs_ground_truth: ARI(['spatial_domain', 'clusters', 'leiden', 'spatial_clusters'] vs ground_truth_layer) = 0.352",28,323.36197686195374,,2026-04-28T23:13:08.550735Z,trajectories/deepseek_v4flash_canonical/C01_visium_spatial_domain__deepseek_omicverse__deepseek_v4_flash__seed2.json
C02_visium_hd_svg,C,hard,deepseek_baseline,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""svg_marker"": true, ""svg_count"": true}",svg_count: var['space_variable_features'].sum()=100 ≥ 100,17,272.9879264831543,,2026-04-27T08:11:46.336986Z,trajectories/deepseek_v4flash_canonical/C02_visium_hd_svg__deepseek_baseline__deepseek_v4_flash__seed0.json
C02_visium_hd_svg,C,hard,deepseek_baseline,deepseek-v4-flash,1,True,1.0,none,"{""spatial_obsm"": true, ""svg_marker"": true, ""svg_count"": true}",svg_count: var['space_variable_features'].sum()=100 ≥ 100,25,1772.2006614208221,,2026-04-28T12:36:43.715727Z,trajectories/deepseek_v4flash_canonical/C02_visium_hd_svg__deepseek_baseline__deepseek_v4_flash__seed1.json
C02_visium_hd_svg,C,hard,deepseek_baseline,deepseek-v4-flash,2,True,1.0,none,"{""spatial_obsm"": true, ""svg_marker"": true, ""svg_count"": true}",svg_count: var['space_variable_features'].sum()=150 ≥ 100,26,1904.1261148452759,,2026-04-28T23:44:53.867368Z,trajectories/deepseek_v4flash_canonical/C02_visium_hd_svg__deepseek_baseline__deepseek_v4_flash__seed2.json
C02_visium_hd_svg,C,hard,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""svg_marker"": true, ""svg_count"": true}",svg_count: var['space_variable_features'].sum()=100 ≥ 100,21,731.9909400939941,,2026-04-27T08:07:11.557950Z,trajectories/deepseek_v4flash_canonical/C02_visium_hd_svg__deepseek_omicverse__deepseek_v4_flash__seed0.json
C02_visium_hd_svg,C,hard,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""spatial_obsm"": true, ""svg_marker"": true, ""svg_count"": true}",svg_count: var['space_variable_features'].sum()=2627 ≥ 100,15,1154.6563353538513,,2026-04-28T12:56:07.161715Z,trajectories/deepseek_v4flash_canonical/C02_visium_hd_svg__deepseek_omicverse__deepseek_v4_flash__seed1.json
C02_visium_hd_svg,C,hard,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""spatial_obsm"": true, ""svg_marker"": true, ""svg_count"": true}",svg_count: var['space_variable_features'].sum()=2000 ≥ 100,13,750.5759544372559,,2026-04-28T23:57:26.024472Z,trajectories/deepseek_v4flash_canonical/C02_visium_hd_svg__deepseek_omicverse__deepseek_v4_flash__seed2.json
C04_spatial_trajectory_stt,C,hard,deepseek_baseline,deepseek-v4-flash,0,False,0.8333333333333334,wrong_tool_choice,"{""spatial_obsm"": true, ""pseudotime_obs"": true, ""spatial_domain_obs"": true, ""domain_unique_count"": true, ""transition_uns"": true, ""stt_real_call"": false}",transition_uns: 'transition|tensor|stt|trajectory'→spatial_transition_matrix | stt_real_call: real STT (spatial-transition-tensor) invocation: no markers in tool output,12,77.2185525894165,,2026-04-29T22:52:32.718786Z,trajectories/deepseek_v4flash_canonical/C04_spatial_trajectory_stt__deepseek_baseline__deepseek_v4_flash__seed0.json
C04_spatial_trajectory_stt,C,hard,deepseek_baseline,deepseek-v4-flash,1,False,0.8333333333333334,wrong_tool_choice,"{""spatial_obsm"": true, ""pseudotime_obs"": true, ""spatial_domain_obs"": true, ""domain_unique_count"": true, ""transition_uns"": true, ""stt_real_call"": false}",transition_uns: 'transition|tensor|stt|trajectory'→spatial_transition_matrix | stt_real_call: real STT (spatial-transition-tensor) invocation: no markers in tool output,26,205.6073236465454,,2026-04-29T23:21:09.379989Z,trajectories/deepseek_v4flash_canonical/C04_spatial_trajectory_stt__deepseek_baseline__deepseek_v4_flash__seed1.json
C04_spatial_trajectory_stt,C,hard,deepseek_baseline,deepseek-v4-flash,2,False,0.8333333333333334,wrong_tool_choice,"{""spatial_obsm"": true, ""pseudotime_obs"": true, ""spatial_domain_obs"": true, ""domain_unique_count"": true, ""transition_uns"": true, ""stt_real_call"": false}",transition_uns: 'transition|tensor|stt|trajectory'→spatial_transition_matrix | stt_real_call: real STT (spatial-transition-tensor) invocation: no markers in tool output,13,116.58718514442444,,2026-04-30T00:07:05.892885Z,trajectories/deepseek_v4flash_canonical/C04_spatial_trajectory_stt__deepseek_baseline__deepseek_v4_flash__seed2.json
C04_spatial_trajectory_stt,C,hard,deepseek_omicverse,deepseek-v4-flash,0,False,0.8333333333333334,wrong_tool_choice,"{""spatial_obsm"": true, ""pseudotime_obs"": true, ""spatial_domain_obs"": true, ""domain_unique_count"": true, ""transition_uns"": true, ""stt_real_call"": false}",transition_uns: 'transition|tensor|stt|trajectory'→spatial_transition_matrix | stt_real_call: real STT (spatial-transition-tensor) invocation: no markers in tool output,29,321.2382094860077,,2026-04-29T22:57:54.085896Z,trajectories/deepseek_v4flash_canonical/C04_spatial_trajectory_stt__deepseek_omicverse__deepseek_v4_flash__seed0.json
C04_spatial_trajectory_stt,C,hard,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""spatial_obsm"": true, ""pseudotime_obs"": true, ""spatial_domain_obs"": true, ""domain_unique_count"": true, ""transition_uns"": true, ""stt_real_call"": true}","transition_uns: 'transition|tensor|stt|trajectory'→spatial_trajectory | stt_real_call: real STT (spatial-transition-tensor) invocation: matched [""'\\\\bov\\\\.space\\\\.STT\\\\b'→'ov.space.STT'"", ""'\\\\bov\\\\.space\\\\.STT\\\\b'→'ov.space.STT'""]",18,233.23978734016418,,2026-04-29T23:25:02.738438Z,trajectories/deepseek_v4flash_canonical/C04_spatial_trajectory_stt__deepseek_omicverse__deepseek_v4_flash__seed1.json
C04_spatial_trajectory_stt,C,hard,deepseek_omicverse,deepseek-v4-flash,2,False,0.8333333333333334,wrong_tool_choice,"{""spatial_obsm"": true, ""pseudotime_obs"": true, ""spatial_domain_obs"": true, ""domain_unique_count"": true, ""transition_uns"": true, ""stt_real_call"": false}",transition_uns: 'transition|tensor|stt|trajectory'→spatial_trajectory | stt_real_call: real STT (spatial-transition-tensor) invocation: no markers in tool output,25,749.7274091243744,,2026-04-30T00:19:35.745208Z,trajectories/deepseek_v4flash_canonical/C04_spatial_trajectory_stt__deepseek_omicverse__deepseek_v4_flash__seed2.json
C05_spatial_celltype_deconvolution,C,hard,deepseek_baseline,deepseek-v4-flash,0,False,0.6666666666666666,wrong_tool_choice,"{""spatial_obsm"": true, ""fractions_present"": true, ""deconv_real_call"": false}","fractions_present: 44 fraction cols, sums≈1, median 11.0 non-zero per sample | deconv_real_call: real spatial-deconvolution library invocation: no markers in tool output",12,1007.8561580181122,,2026-04-27T08:54:09.725191Z,trajectories/deepseek_v4flash_canonical/C05_spatial_celltype_deconvolution__deepseek_baseline__deepseek_v4_flash__seed0.json
C05_spatial_celltype_deconvolution,C,hard,deepseek_baseline,deepseek-v4-flash,1,False,0.6666666666666666,wrong_tool_choice,"{""spatial_obsm"": true, ""fractions_present"": true, ""deconv_real_call"": false}","fractions_present: 34 fraction cols, sums≈1, median 5.0 non-zero per sample | deconv_real_call: real spatial-deconvolution library invocation: no markers in tool output",10,1039.4586744308472,,2026-04-28T13:24:37.792970Z,trajectories/deepseek_v4flash_canonical/C05_spatial_celltype_deconvolution__deepseek_baseline__deepseek_v4_flash__seed1.json
C05_spatial_celltype_deconvolution,C,hard,deepseek_baseline,deepseek-v4-flash,2,False,0.6666666666666666,wrong_tool_choice,"{""spatial_obsm"": true, ""fractions_present"": true, ""deconv_real_call"": false}","fractions_present: 34 fraction cols, sums≈1, median 6.0 non-zero per sample | deconv_real_call: real spatial-deconvolution library invocation: no markers in tool output",15,609.7880833148956,,2026-04-29T00:12:59.660739Z,trajectories/deepseek_v4flash_canonical/C05_spatial_celltype_deconvolution__deepseek_baseline__deepseek_v4_flash__seed2.json
C05_spatial_celltype_deconvolution,C,hard,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""spatial_obsm"": true, ""fractions_present"": true, ""deconv_real_call"": true}","fractions_present: 34 fraction cols, sums≈1, median 5.0 non-zero per sample | deconv_real_call: real spatial-deconvolution library invocation: matched [""'\\\\bov\\\\.space\\\\.Deconvolution\\\\b'→'ov.space.Deconvolution'""]",13,368.97469782829285,,2026-04-27T08:37:19.881559Z,trajectories/deepseek_v4flash_canonical/C05_spatial_celltype_deconvolution__deepseek_omicverse__deepseek_v4_flash__seed0.json
C05_spatial_celltype_deconvolution,C,hard,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""spatial_obsm"": true, ""fractions_present"": true, ""deconv_real_call"": true}","fractions_present: 34 fraction cols, sums≈1, median 5.0 non-zero per sample | deconv_real_call: real spatial-deconvolution library invocation: matched [""'\\\\bov\\\\.space\\\\.Deconvolution\\\\b'→'ov.space.Deconvolution'""]",20,235.09381794929504,,2026-04-28T13:28:35.532920Z,trajectories/deepseek_v4flash_canonical/C05_spatial_celltype_deconvolution__deepseek_omicverse__deepseek_v4_flash__seed1.json
C05_spatial_celltype_deconvolution,C,hard,deepseek_omicverse,deepseek-v4-flash,2,False,0.6666666666666666,wrong_tool_choice,"{""spatial_obsm"": true, ""fractions_present"": false, ""deconv_real_call"": true}","fractions_present: median nonzero cell-types per sample = 4.0 < 5 | deconv_real_call: real spatial-deconvolution library invocation: matched [""'\\\\bov\\\\.space\\\\.Deconvolution\\\\b'→'ov.space.Deconvolution'""]",17,2198.3125677108765,,2026-04-29T00:49:42.678735Z,trajectories/deepseek_v4flash_canonical/C05_spatial_celltype_deconvolution__deepseek_omicverse__deepseek_v4_flash__seed2.json
E01_bulk_deconvolution,E,hard,deepseek_baseline,deepseek-v4-flash,0,True,1.0,none,"{""fractions_present"": true, ""multi_method_agreement"": true}","fractions_present: 14 fraction cols, sums≈1, median 3.0 non-zero per sample | multi_method_agreement: 4 methods; mean correlation = 0.738",13,383.21397590637207,,2026-04-27T09:02:41.828200Z,trajectories/deepseek_v4flash_canonical/E01_bulk_deconvolution__deepseek_baseline__deepseek_v4_flash__seed0.json
E01_bulk_deconvolution,E,hard,deepseek_baseline,deepseek-v4-flash,1,True,1.0,none,"{""fractions_present"": true, ""multi_method_agreement"": true}","fractions_present: 14 fraction cols, sums≈1, median 5.0 non-zero per sample | multi_method_agreement: 4 methods; mean correlation = 0.849",20,311.54814743995667,,2026-04-28T13:33:47.158022Z,trajectories/deepseek_v4flash_canonical/E01_bulk_deconvolution__deepseek_baseline__deepseek_v4_flash__seed1.json
E01_bulk_deconvolution,E,hard,deepseek_baseline,deepseek-v4-flash,2,True,1.0,none,"{""fractions_present"": true, ""multi_method_agreement"": true}","fractions_present: 14 fraction cols, sums≈1, median 6.0 non-zero per sample | multi_method_agreement: 4 methods; mean correlation = 0.867",25,718.6980669498444,,2026-04-29T01:01:41.607573Z,trajectories/deepseek_v4flash_canonical/E01_bulk_deconvolution__deepseek_baseline__deepseek_v4_flash__seed2.json
E01_bulk_deconvolution,E,hard,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""fractions_present"": true, ""multi_method_agreement"": true}","fractions_present: uns['cell_type_fractions'] 14 cell-type fractions, sums≈1 | multi_method_agreement: 3 methods; mean correlation = 0.561",14,128.425790309906,,2026-04-27T08:56:18.470980Z,trajectories/deepseek_v4flash_canonical/E01_bulk_deconvolution__deepseek_omicverse__deepseek_v4_flash__seed0.json
E01_bulk_deconvolution,E,hard,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""fractions_present"": true, ""multi_method_agreement"": true}","fractions_present: 14 fraction cols, sums≈1, median 13.0 non-zero per sample | multi_method_agreement: 4 methods; mean correlation = 0.508",14,276.8387167453766,,2026-04-28T13:38:24.461678Z,trajectories/deepseek_v4flash_canonical/E01_bulk_deconvolution__deepseek_omicverse__deepseek_v4_flash__seed1.json
E01_bulk_deconvolution,E,hard,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""fractions_present"": true, ""multi_method_agreement"": true}","fractions_present: 14 fraction cols, sums≈1, median 14.0 non-zero per sample | multi_method_agreement: 3 methods; mean correlation = 0.552",12,772.8515377044678,,2026-04-29T01:14:34.581474Z,trajectories/deepseek_v4flash_canonical/E01_bulk_deconvolution__deepseek_omicverse__deepseek_v4_flash__seed2.json
E03_bulk_de_multi_method,E,hard,deepseek_baseline,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": true}",multi_method_de_consistency: 4 DE methods; mean Jaccard = 0.354,17,111.13329577445984,,2026-04-29T00:16:45.039802Z,trajectories/deepseek_v4flash_canonical/E03_bulk_de_multi_method__deepseek_baseline__deepseek_v4_flash__seed0.json
E03_bulk_de_multi_method,E,hard,deepseek_baseline,deepseek-v4-flash,1,True,1.0,none,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": true}",multi_method_de_consistency: 4 DE methods; mean Jaccard = 0.190,12,87.75734734535217,,2026-04-28T13:39:52.244069Z,trajectories/deepseek_v4flash_canonical/E03_bulk_de_multi_method__deepseek_baseline__deepseek_v4_flash__seed1.json
E03_bulk_de_multi_method,E,hard,deepseek_baseline,deepseek-v4-flash,2,True,1.0,none,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": true}",multi_method_de_consistency: 3 DE methods; mean Jaccard = 0.321,9,96.85734629631042,,2026-04-29T01:16:11.448295Z,trajectories/deepseek_v4flash_canonical/E03_bulk_de_multi_method__deepseek_baseline__deepseek_v4_flash__seed2.json
E03_bulk_de_multi_method,E,hard,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": true}",multi_method_de_consistency: 3 DE methods; mean Jaccard = 0.547,16,443.3425738811493,,2026-04-29T00:24:08.397865Z,trajectories/deepseek_v4flash_canonical/E03_bulk_de_multi_method__deepseek_omicverse__deepseek_v4_flash__seed0.json
E03_bulk_de_multi_method,E,hard,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": true}",multi_method_de_consistency: 3 DE methods; mean Jaccard = 0.354,10,153.65460777282715,,2026-04-28T13:42:25.921197Z,trajectories/deepseek_v4flash_canonical/E03_bulk_de_multi_method__deepseek_omicverse__deepseek_v4_flash__seed1.json
E03_bulk_de_multi_method,E,hard,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""rank_present"": true, ""rank_substructure"": true, ""multi_method_de_consistency"": true}",multi_method_de_consistency: 4 DE methods; mean Jaccard = 0.552,13,151.74740934371948,,2026-04-29T01:18:43.204064Z,trajectories/deepseek_v4flash_canonical/E03_bulk_de_multi_method__deepseek_omicverse__deepseek_v4_flash__seed2.json
E04_bulk_wgcna,E,hard,deepseek_baseline,deepseek-v4-flash,0,False,0.75,wrong_tool_choice,"{""module_assignment"": true, ""n_modules"": true, ""module_trait_table"": true, ""wgcna_real_call"": false}",n_modules: var['module_color'].nunique()=10 | wgcna_real_call: real WGCNA / pyWGCNA invocation: no markers in tool output,20,169.92921376228333,,2026-04-29T23:00:44.018709Z,trajectories/deepseek_v4flash_canonical/E04_bulk_wgcna__deepseek_baseline__deepseek_v4_flash__seed0.json
E04_bulk_wgcna,E,hard,deepseek_baseline,deepseek-v4-flash,1,False,0.75,wrong_tool_choice,"{""module_assignment"": true, ""n_modules"": true, ""module_trait_table"": true, ""wgcna_real_call"": false}",n_modules: var['module_color'].nunique()=12 | wgcna_real_call: real WGCNA / pyWGCNA invocation: no markers in tool output,12,312.9834632873535,,2026-04-29T23:30:15.911904Z,trajectories/deepseek_v4flash_canonical/E04_bulk_wgcna__deepseek_baseline__deepseek_v4_flash__seed1.json
E04_bulk_wgcna,E,hard,deepseek_baseline,deepseek-v4-flash,2,True,1.0,none,"{""module_assignment"": true, ""n_modules"": true, ""module_trait_table"": true, ""wgcna_real_call"": true}","n_modules: var['module_color'].nunique()=10 | wgcna_real_call: real WGCNA / pyWGCNA invocation: matched [""'\\\\bPyWGCNA\\\\b'→'PyWGCNA'"", ""'\\\\bPyWGCNA\\\\b'→'PyWGCNA'""]",17,979.6736433506012,,2026-04-30T00:35:55.598859Z,trajectories/deepseek_v4flash_canonical/E04_bulk_wgcna__deepseek_baseline__deepseek_v4_flash__seed2.json
E04_bulk_wgcna,E,hard,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""module_assignment"": true, ""n_modules"": true, ""module_trait_table"": true, ""wgcna_real_call"": true}","n_modules: var['module_color'].nunique()=5 | wgcna_real_call: real WGCNA / pyWGCNA invocation: matched [""'\\\\bPyWGCNA\\\\b'→'PyWGCNA'"", ""'\\\\bPyWGCNA\\\\b'→'pyWGCNA'""]",14,1019.4637322425842,,2026-04-29T23:17:43.487409Z,trajectories/deepseek_v4flash_canonical/E04_bulk_wgcna__deepseek_omicverse__deepseek_v4_flash__seed0.json
E04_bulk_wgcna,E,hard,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""module_assignment"": true, ""n_modules"": true, ""module_trait_table"": true, ""wgcna_real_call"": true}","n_modules: var['module_color'].nunique()=8 | wgcna_real_call: real WGCNA / pyWGCNA invocation: matched [""'\\\\bPyWGCNA\\\\b'→'PyWGCNA'"", ""'\\\\bPyWGCNA\\\\b'→'pyWGCNA'""]",29,2093.086302280426,,2026-04-30T00:05:09.189570Z,trajectories/deepseek_v4flash_canonical/E04_bulk_wgcna__deepseek_omicverse__deepseek_v4_flash__seed1.json
E04_bulk_wgcna,E,hard,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""module_assignment"": true, ""n_modules"": true, ""module_trait_table"": true, ""wgcna_real_call"": true}","n_modules: var['module_color'].nunique()=20 | wgcna_real_call: real WGCNA / pyWGCNA invocation: matched [""'\\\\bPyWGCNA\\\\b'→'PyWGCNA'"", ""'\\\\bPyWGCNA\\\\b'→'pyWGCNA'""]",50,2411.0920267105103,,2026-04-30T01:16:06.695906Z,trajectories/deepseek_v4flash_canonical/E04_bulk_wgcna__deepseek_omicverse__deepseek_v4_flash__seed2.json
E05_bulk_metabol_multivariate,E,hard,deepseek_baseline,deepseek-v4-flash,0,True,1.0,none,"{""group_obs"": true, ""two_distinct_groups"": true, ""multivariate_obsm"": true, ""two_distinct_methods"": true, ""supervised_separation"": true}","multivariate_obsm: '^X_(pca|plsda|opls.?da|pls.?da|pls)$'→X_oplsda | two_distinct_methods: 4 matching: ['X_oplsda', 'X_pca', 'X_pls_da', 'X_plsda'] | supervised_separation: silhouette(X_plsda | group) = 0.312",13,100.9861626625061,,2026-04-27T09:37:41.856910Z,trajectories/deepseek_v4flash_canonical/E05_bulk_metabol_multivariate__deepseek_baseline__deepseek_v4_flash__seed0.json
E05_bulk_metabol_multivariate,E,hard,deepseek_baseline,deepseek-v4-flash,1,True,1.0,none,"{""group_obs"": true, ""two_distinct_groups"": true, ""multivariate_obsm"": true, ""two_distinct_methods"": true, ""supervised_separation"": true}","multivariate_obsm: '^X_(pca|plsda|opls.?da|pls.?da|pls)$'→X_oplsda | two_distinct_methods: 4 matching: ['X_oplsda', 'X_pca', 'X_pls_da', 'X_plsda'] | supervised_separation: silhouette(X_plsda | group) = 0.312",16,183.27622485160828,,2026-04-28T15:21:42.956670Z,trajectories/deepseek_v4flash_canonical/E05_bulk_metabol_multivariate__deepseek_baseline__deepseek_v4_flash__seed1.json
E05_bulk_metabol_multivariate,E,hard,deepseek_baseline,deepseek-v4-flash,2,True,1.0,none,"{""group_obs"": true, ""two_distinct_groups"": true, ""multivariate_obsm"": true, ""two_distinct_methods"": true, ""supervised_separation"": true}","multivariate_obsm: '^X_(pca|plsda|opls.?da|pls.?da|pls)$'→X_oplsda | two_distinct_methods: 3 matching: ['X_oplsda', 'X_pca', 'X_plsda'] | supervised_separation: silhouette(X_plsda | group) = 0.312",19,115.74874496459961,,2026-04-29T01:48:58.138371Z,trajectories/deepseek_v4flash_canonical/E05_bulk_metabol_multivariate__deepseek_baseline__deepseek_v4_flash__seed2.json
E05_bulk_metabol_multivariate,E,hard,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""group_obs"": true, ""two_distinct_groups"": true, ""multivariate_obsm"": true, ""two_distinct_methods"": true, ""supervised_separation"": true}","multivariate_obsm: '^X_(pca|plsda|opls.?da|pls.?da|pls)$'→X_oplsda | two_distinct_methods: 3 matching: ['X_oplsda', 'X_pca', 'X_plsda'] | supervised_separation: silhouette(X_plsda | group) = 0.200",19,144.82093954086304,,2026-04-27T09:36:00.861697Z,trajectories/deepseek_v4flash_canonical/E05_bulk_metabol_multivariate__deepseek_omicverse__deepseek_v4_flash__seed0.json
E05_bulk_metabol_multivariate,E,hard,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""group_obs"": true, ""two_distinct_groups"": true, ""multivariate_obsm"": true, ""two_distinct_methods"": true, ""supervised_separation"": true}","multivariate_obsm: '^X_(pca|plsda|opls.?da|pls.?da|pls)$'→X_oplsda | two_distinct_methods: 3 matching: ['X_oplsda', 'X_pca', 'X_plsda'] | supervised_separation: silhouette(X_plsda | group) = 0.298",17,128.43930792808533,,2026-04-28T15:23:51.402807Z,trajectories/deepseek_v4flash_canonical/E05_bulk_metabol_multivariate__deepseek_omicverse__deepseek_v4_flash__seed1.json
E05_bulk_metabol_multivariate,E,hard,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""group_obs"": true, ""two_distinct_groups"": true, ""multivariate_obsm"": true, ""two_distinct_methods"": true, ""supervised_separation"": true}","multivariate_obsm: '^X_(pca|plsda|opls.?da|pls.?da|pls)$'→X_oplsda | two_distinct_methods: 3 matching: ['X_oplsda', 'X_pca', 'X_plsda'] | supervised_separation: silhouette(X_plsda | group) = 0.298",16,121.87544250488281,,2026-04-29T01:51:00.021594Z,trajectories/deepseek_v4flash_canonical/E05_bulk_metabol_multivariate__deepseek_omicverse__deepseek_v4_flash__seed2.json
E06_pathway_enrichment,E,medium,deepseek_baseline,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""enrichment_table"": true}",enrichment_table: 'enrich|gsea'→enrichment_go_bp,13,96.66945338249207,,2026-04-27T09:40:48.574029Z,trajectories/deepseek_v4flash_canonical/E06_pathway_enrichment__deepseek_baseline__deepseek_v4_flash__seed0.json
E06_pathway_enrichment,E,medium,deepseek_baseline,deepseek-v4-flash,1,True,1.0,none,"{""rank_present"": true, ""enrichment_table"": true}",enrichment_table: 'enrich|gsea'→enrichment_results,19,134.96586871147156,,2026-04-28T15:26:06.376883Z,trajectories/deepseek_v4flash_canonical/E06_pathway_enrichment__deepseek_baseline__deepseek_v4_flash__seed1.json
E06_pathway_enrichment,E,medium,deepseek_baseline,deepseek-v4-flash,2,True,1.0,none,"{""rank_present"": true, ""enrichment_table"": true}",enrichment_table: 'enrich|gsea'→enrichment_go_bp,13,117.48037958145142,,2026-04-29T01:52:57.514070Z,trajectories/deepseek_v4flash_canonical/E06_pathway_enrichment__deepseek_baseline__deepseek_v4_flash__seed2.json
E06_pathway_enrichment,E,medium,deepseek_omicverse,deepseek-v4-flash,0,True,1.0,none,"{""rank_present"": true, ""enrichment_table"": true}",enrichment_table: 'enrich|gsea'→enrichment_go_bp,10,90.03264617919922,,2026-04-27T09:39:11.897364Z,trajectories/deepseek_v4flash_canonical/E06_pathway_enrichment__deepseek_omicverse__deepseek_v4_flash__seed0.json
E06_pathway_enrichment,E,medium,deepseek_omicverse,deepseek-v4-flash,1,True,1.0,none,"{""rank_present"": true, ""enrichment_table"": true}",enrichment_table: 'enrich|gsea'→enrichment_gsea,21,592.0126340389252,,2026-04-28T15:35:58.398312Z,trajectories/deepseek_v4flash_canonical/E06_pathway_enrichment__deepseek_omicverse__deepseek_v4_flash__seed1.json
E06_pathway_enrichment,E,medium,deepseek_omicverse,deepseek-v4-flash,2,True,1.0,none,"{""rank_present"": true, ""enrichment_table"": true}",enrichment_table: 'enrich|gsea'→enrichment_combined_gsea,18,192.60345721244812,,2026-04-29T01:56:10.133881Z,trajectories/deepseek_v4flash_canonical/E06_pathway_enrichment__deepseek_omicverse__deepseek_v4_flash__seed2.json
E07_ppi_network,E,medium,deepseek_baseline,deepseek-v4-flash,0,False,0.75,wrong_tool_choice,"{""rank_present"": true, ""ppi_table"": true, ""hub_summary"": true, ""ppi_real_call"": false}",ppi_table: 'ppi|interaction|network'→ppi_network | hub_summary: 'hub|degree|central'→hub_centrality | ppi_real_call: real STRINGdb / PPI library invocation: no markers in tool output,12,76.24201393127441,,2026-04-27T09:44:32.146115Z,trajectories/deepseek_v4flash_canonical/E07_ppi_network__deepseek_baseline__deepseek_v4_flash__seed0.json
